695|Alena|http://medavi.ru/user/32/|отвар аистника цикутного от вздутия кишечника|http://medavi.ru/otvar_aistnika_tsikutnogo_ot_vzdutiia_kishechnika/|||2|Это сорное растение встречается довольно часто, но особого вреда огородникам не доставляет: после цветения, которое бывает обычно в июле, растение само отмирает. Поэтому борясь с сорняками на участке, не стоит уничтожать весь аистник, он может пригодиться, чтобы справиться с заболеваниями кишечника: поносом, колитом, вздутием. Собирая траву для лекарственных целей надо не упустить этот момент, так как наибольшим целебным действием обладает сырьё, собранное именно в разгар цветения.  Для приготовления отвара аистника, уменьшающего вздутие кишечника, требуется взять сухого сырья одну столовую ложку или же две столовые ложки сырья свежего и стакан воды. Полученную смесь нагревают на медленном огне до закипания. Затем посуду закрывают крышкой и дают содержимому тихонько покипеть 5 минут. После того как состав покипит, огонь выключают и оставляют средство под крышкой остывать. Полного остывания дожидаться не обязательно. Когда температура станет приемлемой, состав процеживают. Теперь он готов к применению. Принимают отвар аистника по 1-3 чайной ложке (это зависит от массы тела человека) перед едой, примерно за полчаса.
565|Alena|http://medavi.ru/user/32/|средство для эффективного поднятия уровня гемоглобина|http://medavi.ru/sredstvo_dlia_effektivnogo_podniatiia_urovnia_gemoglobina/|Нет, железо требуется не при всех видах анемии, в данном случае подобный рецепт уместен при железодефицитной анемии. Перед началом использования подобного рецепта требуется проведение комплексного обследования.||2|Хотя анемии существует несколько видов, тем не менее для лечения любого из них необходимо поступление в организм достаточного количества ионов железа. Наиболее известным аптечным средством является гематоген. На основе свежих или сушеных абрикосов (кураги) можно сделать такое же эффективное и вкусное лекарство. Известно, что в сочетании с витаминами, железо усваивается лучше. Этим и объясняется эффективность данного средства. Для его приготовления надо взять:  - 200 гр. свежих абрикосов без косточек или 100 гр. размоченной кураги;  - 50 гр. листьев шпината или крапивы;  - 70 гр. грецких орехов (можно заменить миндалем, арахисом, кешью или фундуком).  Все надо смешать и тщательно измельчить. Для этого лучше использовать блендер, но можно взять и мясорубку с мелкой решеткой. Полученный состав нужно разделить на 5 частей, если вы привыкли питаться 3 раза в день или на 6 частей, если вы сторонник четырехразового питания.  Первую часть смеси принимают сразу после пробуждения, натощак. Последнюю — незадолго до сна. Остальные части употребляют после еды. Уже через неделю вы почувствуете первый результат. Но не останавливайтесь на этом, курс должен длиться 3 недели.
592|Valentina.|http://medavi.ru/user/31/|настой из листьев малины.|http://medavi.ru/nastoi_iz_listev_maliny/|В рецепте описан настой, а не настойка (спиртовое, водно-спиртовое извлечение из ЛРС), скорее это опечатка, но нужно подправить.||2|Рецепт настой из малины. Для борьбы с простудой можно использовать не только ягоды, но и листья малины. Они не менее полезны. Для настойки понадобятся: 2 ст. ложки измельченных листьев малины; 1 стакан кипятка. Приготовление: Необходимо собрать листья малины, и измельчить их. Понадобится всего 2 ст. ложки. Затем залить кипятком и настаивать 20 минут. Принимать необходимо горячим. Этим же настоем можно полоскать горло при его воспалении.
593|Valentina.|http://medavi.ru/user/31/|настой из цветов малины.|http://medavi.ru/nastoi_iz_tsvetov_maliny/|Цветы растения особой ценности не представляют, лекарственное сырье малины - это, в первую очередь, плоды, а также листья.||0|Рецепт настой из цветов малины. Для борьбы с простудой пригодится цвет малины. Для настойки понадобятся: 20 гр цветов; 300 мл. кипятка. Приготовление: Когда малина зацветет необходимо собрать ее цвет. Залить его кипятком и настаивать 30 минут. Затем все процедить и настой принимать по 1 ст. ложке три раза в день.
562|Valentina.|http://medavi.ru/user/31/|отвар из калины.|http://medavi.ru/otvar_iz_kaliny/|||3|     Отвар из калины для повышения иммунитета и борьбы с простудными заболеваниями.     Понадобится:  Калина ягоды — 2 ст. ложки;  Вода — 0,5 литров;  Мед;  Лимон;  Чай зеленый (по желанию черный) — 2 чайные ложки.     Метод приготовления:  Собрать ягоды или приобрести на рынке. Отделить плоды от веточек. Размять их в тарелке. Залить их кипятком и продержать на огне около 10 минут, не доводя до кипения. Процедить отвар через мелкое сито. Уже процеженный отвар довести до кипения.  Заварочный чайник ополоснуть кипятком, затем засыпать в него заварку и заварить отваром. Для большей пользы добавить лимон или мед по желанию.     Настой калиновых ягод с медом.  Понадобится:  40 гр. ягод калины;  200 мл горячего меда;     Метод приготовления:  Собрать ягоды или приобрести на рынке. Растереть их и залить горячим медом. Смесь настаивать в течение двух часов. Принимать следует по 1 чайной ложке 3 раза в день.  Такой настой отлично лечит кашель и повышает работу иммунной системы.        Для профилактики простудных заболеваний можно приготовить витаминный компот.     Понадобится:  100 гр рябины;  100 гр калины;  100 гр клюквы;  2,5 литра воды;  по желанию сахар.     Метод приготовления:  Все ягоды смешать и растолочь. Залить водой и проварить в течение 30 минут. По желанию добавить сахар. Такой компот прекрасно обогащает организм витаминами и повышает работу иммунной системы.
591|Valentina.|http://medavi.ru/user/31/|рецепт от простуды из ягод малины.|http://medavi.ru/retsept_ot_prostudy_iz_iagod_maliny/|В ходе лечения простудного заболевания после приема напитка следует лечь в постель. ||2|Рецепт от простуды из малины. Малина сладкая ягода, которая может, за несколько приемов излечить от простуды, а также понизить температуру. Для отвара понадобятся: 50 грамм ягод; 2 стакана кипятка. Приготовление: Необходимо приобрести или собрать ягоды в лесу. Перебрать и промыть. Сложить в кастрюлю и залить кипятком. Настаивать отвар необходимо в течение 25 минут. Для понижения температуры необходимо пить по два стакана за один прием. Если просто для профилактики, следует пить по два стакана в день.
543|id159875164|http://medavi.ru/user/17/|удаление перхоти с помощью настоя крапивы и лопуха|http://medavi.ru/udalenie_perkhoti_s_pomoshchiu_nastoia_krapivy_i_lopukha/|||3|Корни лопуха вырезают из земли ножом, очищают, вымывают — 2-3 шт.  Верхние листочки крапивы срезают со стебля — около 0,5 кг сырой массы.  Перед мытьем головы зеленую массу дробят на разделочной доске ножом. Если крапива уже жесткая, её нужно дополнительно потолочь, замотав в ткань из натуральных волокон скалкой или молотком.  Массу настаивают в горячей воде 80° до остывания. Если использовать настой после посещения парной или сауны — эффект возрастает многократно. Поры раскрываются, настой лучше поглощается порами кожи.  После помывки шампунем остывшую зеленую массу втирает до легкого жжения. Кожу рук во время втирания следует защитить банными рукавицами.  Оставшийся раствор процеживают через марлю, сливают в чистый таз. Кожу головы и волосы ополаскивают до тех пор, пока растительные частицы не вымоются полностью.  Голову оборачивают сухим полотенцем. Следует учитывать, что зеленые пятна на ткани потом отстирать будет невозможно. Чтобы процедура стала еще и приятной, добавляют мяту или мелиссу. После регулярных процедурах 2 раза в неделю перхоть исчезает через месяц без медикаментов. Осуществлять процедуру предпочтительно укоротив максимально волосы.    
545|CanisLoki|http://medavi.ru/user/18/|конфеты из аира болотного от гастрита и боли в горле|http://medavi.ru/konfety_iz_aira_bolotnogo_ot_gastrita_i_boli_v_gorle/|||2|3 ст. корня аира болотного очистить и нарезать на кусочки длиной примерно 1 см. Залить его водой и варить 10 минут. Слить жидкость, добавить свежей воды и снова проварить. Повторить процедуру еще дважды, каждый раз меняя жидкость.  Подмешать 4 ст. сахара в 4 ст. чистой воды, подождать, пока он растворится. Добавить аир и кипятить на медленном огне 10 минут. Сахарный сироп вылить. Когда сироп стечет, обвалять конфеты в ½ ст. обычного сахара или пудры, хорошо их покрывая, затем выложить на пергамент и сушить в течение суток.  На этом этапе вкус у конфет поначалу сладкий, но затем появляется легкая горечь, присущая растению. Во рту после них немного печет.  Хранить в герметичной емкости. Такая сладость неплохо подавляет симптомы гастрита и успокаивает боль в горле. Кроме того, ее можно использовать как освежитель дыхания после еды.
546|CanisLoki|http://medavi.ru/user/18/|тоник или чай из аира болотного для укрепления иммунитета|http://medavi.ru/tonik_ili_chai_iz_aira_bolotnogo_dlia_ukrepleniia_immuniteta/|Для того, чтобы оказать положительное воздействие на иммунную систему аир следует использовать в составе сборов, в комбинации с другими растениями.||1,5|Заварить кипятком корень аира в соотношении 30 г на ½ л воды. Добавить по вкусу несколько приятных для употребления трав, таких как мята. Подать с медом, чтобы избавиться от легкой горчинки. Не добавлять никаких молочных продуктов! Это вызовет раздражение и, возможно, рвоту. Выпивать рекомендуется на голодный желудок. В этой форме растение не действует в качестве галлюциногена, но обладает полезными свойствами.
849|olkos2002|http://medavi.ru/user/47/|повышение жизненного тонуса|http://medavi.ru/povyshenie_zhiznennogo_tonusa/|||3|Всем известный пастернак обладает уникальными свойствами выводить человека из депрессии. Большое количество эфирных масел в пастернаке позволяет организму быстро и полностью переварить пищу. Этот овощ практически не содержит калорий, в нем большое количество, так необходимой всем, клетчатки. Употребляя в пищу пастернак, вы никогда не располнеете, к тому же у вас не будет проблем с запорами.  После операционных вмешательств, тяжелых родов бульон с  этим чудесным овощем поможет привести больного в тонус. Пастернак обладает болеутоляющими и спазмолитическими свойствами стимулирует кроветворение и восстанавливает весь организм.  В любом виде (сырым или вареным) пастернак полезно употреблять для укрепления волос и ногтей, для борьбы с угревой сыпью и улучшением тонуса кожных покровов.  Никаких точных рецептов употребления овоща давать не хочется. Для того, чтобы иметь задорный взгляд, яркий и цветущий вид достаточно употреблять пастернак в супе или салате два раза в неделю.
620|olkos2002|http://medavi.ru/user/47/|полоскание горла при ангине или тонзиллите|http://medavi.ru/poloskanie_gorla_pri_angine_ili_tonzillite/|Все же лучше использовать настой или настойку растения. ||2|С помощью календулы очень легко лечится горло при ангине и тонзиллите, так она является хорошим противовоспалительным, противомикробным и заживляющим средством. Нужно полоскать горло настоем календулы.  Если у вас сухие цветки календулы, для приготовления настоя нужно взять 1 ч. л. цветов, залить её 200 мл. кипятка, закрыть крышкой и настаивать 30 минут. Затем процедить. Температура настоя для полоскания должна быть комфортной. Не нужно использовать очень горячий или очень холодный настой, этим можно только навредить.  Если нет сухих цветов, вполне подойдет аптечная настойка календулы на спирту. В стакан теплой кипяченой воды достаточно добавить 1 ст.л. аптечной настойки и хорошо перемешать. Полоскать горло можно сразу.  Если вы на даче, и никаких лекарств нет в вашем арсенале. Просто сорвите цветок и жуйте его. Глотать всю горечь от цветка, как и сам цветок, необязательно. Того количества, которое попадет на горло будет достаточно. А, может, вам даже понравится!   Чем чаще происходит процесс полоскания, тем быстрее пройдет простуда. Рекомендуется проводить эту процедуру 4-5 раз в день до улучшения самочувствия. А это может произойти через 1-3 дня.   Будьте здоровы!
764|olkos2002|http://medavi.ru/user/47/|согревающие растирки при болях в суставах|http://medavi.ru/sogrevaiushchie_rastirki_pri_boliakh_v_sustavakh/|||3|Горький стручковый перец используется для уменьшения боли в суставах. Перец имеет свойство отвлекать организм от боли своим разогревающим жжением.     Для приготовления разогревающей растирки нужно перемешать следующие ингредиенты:  ½ чайной ложки порошка горького перца (паприки);  1 столовую ложку скипидара (или скипидарной эмульсии);  1 столовую ложку желчи медицинской;  ½ столовой ложки муравьиного спирта;  2 капли пихтового эфирного масла.  Полученную растирку нанести на сустав, дождаться высыхания. Не смывать. Растирка действует на протяжении суток. Такая растирка не липнет к одежде, не оставляет следов.     Для приготовления мази с тем же эффектом нужно разогреть на водяной бане 100-150 г оливкового масла с 1-2 целыми стручками горького перца в течение 20-30минут. Снять с огня, дать маслу настояться около часа. Затем вынуть из масла перец, добавить в кастрюлю 30г пчелиного воска и поставить снова на водяную баню. Когда воск растопиться, всё тщательно перемешать. Остудить. Использовать мазь при болях в суставах. Дополнительно больное место можно укутать теплой тканью.     Внимание! Следите, чтобы компоненты горького перца не попали в глаза или на слизистые. Тщательно мойте руки после их применения.
618|mamanui|http://medavi.ru/user/43/|арбуз лечит желчнокаменную болезнь|http://medavi.ru/arbuz_lechit_zhelchnokamennuiu_bolezn/|||2|Арбуз многие любят, как лакомство, не подозревая о его лечебных качествах. В Китае ягоду ценят издавна, даже праздник устраивают в ее честь – день арбуза.  Плоды растения содержат немало полезных веществ – фруктозу, органическую и фолиевую кислоту, целый комплекс витаминов – A, C, B1, B2, B6, P, а также пектины, железо и макроэлементы – калий, магний и кальций.  Благодаря пектинам употребление арбуза оказывает на человека омолаживающее действие и просто незаменимо в случае недостатка калия в организме. Как малокалорийная пища, ягода полезна страдающим от ожирения.  Зеленые кожицы, которые все привыкли после поедания арбуза выбрасывать или отдавать животным, - такое же ценное лекарственное сырье, как и сочная мякоть.  Свежий сок из белой прослойки между кожурой и мякотью ягоды облегчает состояние больных печени, почек и сердца, а также помогает во время асцита (когда жидкость скапливается в нижней части живота).  Семенами арбуза еще прабабушки изгоняли паразитов из кишечника.  Лечение арбузом желчнокаменной болезни  Зеленую кожуру (без белой прослойки) обрезают, измельчают и высушивают. 1 чайную ложечку сушёных кожиц заливают 1 стаканом кипятка и настаивают в течение 20 или 30 минут, затем процеживают – и настой готов к употреблению. Принимают внутрь на протяжении дня 3-4 раза по ¼ стакана.  Следует напомнить, что применение рецепта возможно больным, хорошо знающим характер нарушения солевого обмена в своем организме. Арбуз благотворно действует в случаях уратного и кальций-оксалатного уролитиазов, при другом дисбалансе солей необходимо выяснять у лечащего врача рациональность употребления ягоды. И, наконец, самое главное – арбузы и для лечения, и для пищи должны выращиваться без добавления вредных стимуляторов роста или нитратов!
597|mamanui|http://medavi.ru/user/43/|виноград не только кладезь витаминов, но и лекарство|http://medavi.ru/vinograd_ne_tolko_kladez_vitaminov_no_i_lekarstvo/|||2|Виноград не только кладезь витаминов, но и лекарство  Ученые определили в плодах винограда уйму полезных для человеческого организма веществ: пектинов, углеводов, органических кислот, микро- и макроэлементов, а также витаминов группы B, C, PP, провитамина A, каротина.  Свежие ягоды винограда невероятно полезны при общей слабости, истощении нервной системы, при заболеваниях сердца – улучшают кровообращение, помогают при проблемах функционирования почек – благодаря мочегонному действию, а также при легочных недомоганиях – хроническом бронхите, энфиземе, даже на начальных стадиях туберкулеза. Как желчегонное средство, облегчают лечение печеночных болезней. Употребление виноградных ягод способствует образованию красных кровяных телец и способствует избавлению от анемии, благотворно влияет на улучшение сна, стабилизирует обмен веществ. Виноградный сок воздействует на выводящую систему человека так же, как и щелочные минеральные воды, вымывая из почек соли – ураты и оксалаты. Однако употребление винограда рекомендуют ограничивать больным сахарным диабетом и язвенными заболеваниями, а также страдающим ожирением.  К окончанию ягодного сезона многие запасаются лекарствами на зиму, используя не только плоды, но и листья растения.  Рецепт отвара из сушеных ягод винограда   100 г виноградных ягод заливают 1 стаканом кипятка и кипятят в течение 10 минут. Отвару дают остыть и употребляют по трети или половине стакана 3 или 4 раза в день как отхаркивающее средство от кашля.  Рецепт настоя из сухих листьев винограда   1 ст. ложка измельченного листья заливается 1 стаканом кипяченой воды и настаивается до охлаждения. Выпивают по полстакана 3-4 раза за день при гипертонических проявлениях, полощут горло во время заболевания ангиной, а также применяют в качестве примочек при дерматитах и псориазе.  Рецепт отвара из семян винограда  1 ст. ложку мелко подробленных семян заливают 1 стаканом воды, доводят до кипения и кипятят приблизительно 7-10 мин. Принимают внутрь по полстакана дважды или трижды в день как мочегонное средство.
670|mamanui|http://medavi.ru/user/43/|ландыш от сердца|http://medavi.ru/landysh_ot_serdtsa/|"Ландыш - ядовитое растение, которое попадает в список Б. Ни в коем случае для самолечения не предназначено, при приготовлении требует особой точности. В указанном рецепте нарушена технология приготовления препарата, отсутвует информация относительно количества сырья и спирта, их соотношения.  приготовленное по таким рекомендациям средство может нести урозу здоровью пациента. Пример рецепта настойки: для приготовления 1 л настойки требуется: ландыша трава измельченная — 100 г; спирт этиловый (этанол) 70% — достаточное количество для получения 1 л настойки. "|1|1|Ландыш – ядовитое растение, все его части, особенно плоды, в своем составе содержат вещества, представляющие угрозу человеческому здоровью в случае их применения в чрезмерных количествах.  Однако в разумном использовании ландыш приносит пользу больным с сердечно-сосудистыми недугами, а также страдающим от лихорадки, бессонницы, холецистита.  Кардиотонические гликозиды – конваллотоксол, конваллозид, конваллятоксин, обнаруженные в растении, – положительно воздействуют на работу сердца, увеличивают силу и уменьшают частоту сердечного ритма, избавляют от сердечных отеков, кумарины влияют на свертываемость крови, предупреждая образование тромбов, алкалоиды снижают артериальное давление, успокаивают нервную систему и создают болеутоляющий эффект.  Спиртовая настойка из цветов ландыша  Стеклянную емкость вместимостью 0,5 л с узким горлышком заполняют на 3/4 свежесобранными цветками ландыша и заливают 90-градусным спиртом. Плотно закупоривают и ставят в темное прохладное место на неделю. Сосуд периодически встряхивают, по истечении недельного срока содержимое процеживают, в итоге получают желтоватую жидкость горького вкуса. Принимают по 10-15 капель трижды в день, разбавляя в 0,5 стакана кипяченой воды. Суточная доза не должна превышать 90 капель!  Препараты из ландыша противопоказаны больным с диагнозом инфекционного миокардита и эндокардита, страдающим тиреотоксикозом, атеросклерозом, заболеваниями почек, желудочно-кишечного тракта, печени, а также с осторожностью рекомендуют принимать их аллергикам.   
780|mamanui|http://medavi.ru/user/43/|масло календулы для лечения заболеваний кожи и жкт|http://medavi.ru/maslo_kalenduly_dlia_lecheniia_zabolevanii_kozhi_i_zhkt/|||2|Целебные качества календулы описаны еще в трактатах Авиценны, который использовал их в своей лечебной практике.  Основная лечебная сила растения – в соцветиях, чуть меньше – в стеблях и листьях. Цветы календулы признаны мощным дезинфицирующим и противовоспалительным средством, а также обладают мочегонным, обезболивающим и желчегонным свойством. Однако больше всего их применяют при комплексном лечении различных недугов желудочно-кишечного тракта, сердца, помогают они при поражениях кожи витилиго, воспалительных процессах в горле и верхних дыхательных путях. Внешнее использование календулы эффективно для избавления от угревых сыпей, ран, язв и фурункулов. Оказывает календула и успокаивающее воздействие на нервную систему во время климакса и различных эмоциональных стрессов. Часто календулу называют женским цветком – известны положительные результаты в нормализации менструального цикла и во время лечения эрозии шейки матки, молочницы, маточных кровотечений, различных новообразований молочной железы.  Уникальными целебными свойствами обладает масло календулы:  Соцветия календулы с темной-коричневой серединкой заливают оливковым маслом так, чтобы жидкость покрыла биомассу выше на 1-1,5 см. Настаивают в течение 20 дней. При помощи такого средства лечат язвы, ожоги, сыпи, а также принимают внутрь по 4 капли на 1/5 стакана кипяченой воды трижды в день до употребления пищи для избавления от язв желудка и двенадцатиперстной кишки, различных недугов кишечника, от гипертонии.  Издавна наши предки готовили полезную и вкусную наливку из календулы:  Сушёные соцветия смешивают с сухими стебельками мяты в соотношении 2:4, заливают 1 л воды и кипятят полчаса. Охлаждают, добавляют мед согласно своим вкусовым предпочтениям и 1 л водки.  Внимание! Календулу запрещают принимать внутрь во время беременности и грудного вскармливания, противопоказана она детям до 12 лет и страдающим от гипотонии. Не стоит употреблять календулу одновременно с травами седативного воздействия.
654|mamanui|http://medavi.ru/user/43/|огуречные примочки для глаз от аллергии на пыльцу|http://medavi.ru/ogurechnye_primochki_dlia_glaz_ot_allergii_na_pyltsu/|При внутреннем кровотечении следует выяснить точную причину его происхождения. Очень много рецептов в одном сообщении, которая звучит как "Огуречные примочки для глаз от аллергии на пыльцу"||2|В лечебно-профилактическом питании употребляют молодые плоды и пагоны огурца, обладающие болеутоляющим, антитоксическим, жаропонижающим, седативным, противоопухолевым действием.  Огурцы – антиаритмическое и антисклеротическое средство, содержащее уникальный набор минеральных веществ, способствующих разгрузочному эффекту в работе сердца. Благодаря высокому содержанию калия овощ понижает артериальное давление.  Известно, что огурцы улучшают аппетит, способствуют всасыванию жиров и белков, помогают избавиться от хронических запоров. Наши предки при желудочно-кишечных коликах для избавления от болезненных симптомов пили огуречный сок, который имеет еще и мочегонное свойство.  Продолжительный и надоедливый кашель также лечили огуречным соком с медом, выпивая по 2-3 столовые ложки трижды в день.  Огурцы регулируют и работу печени. Кавказские народы использовали отвар из переспевших плодов и пагонов при желтухе.  Об улучшении состояния кожи лица при помощи огуречных корочек знает, пожалуй, каждая женщина. Позитивно влияет на сухую кожу маска из тертого огурца, смешанного с 1 ст. ложкой сметаны. Ее накладывают на лицо 2-3 раза в неделю. Полезна и маска из смеси измельченных на терке молодых плодов с добавлением нескольких капель лимонного сока. Обе маски накладывают на лицо на 20 минут, затем смывают и смазывают кожу питательным кремом. Веснушки или пигментные пятна выводят огуречным соком и водным настоем из зеленой кожуры.  Усталость глаз, возникающую во время продолжительной работы за компьютером, снимают в течение 30 минут, накладывая на веки тоненькие дольки огурца. Овощ используют при зуде и воспалении век, возникающих в результате аллергии на пыльцу.  Рецепт огуречных примочек для глаз от аллергии на пыльцу   0,5 стакана измельченной кожуры огурца заливают 0,5 стаканом кипятка, добавляют 0,5 чайной ложки питьевой соды. Настой охлаждают до температуры человеческого тела и используют в качестве примочек для глаз: ватные тампончики смачивают в жидкости и кладут на закрытые веки минут на 20.  При внутреннем кровотечении употребляют отвар из пагонов огурца. Готовят его следующим образом:  50 г сухих измельченных пагонов заливают 0,5 л воды, кипятят, охлаждают, процеживают и принимают по 100 г трижды в день.  При укусе осы прикладывают дольку огурца к пораженному месту – боль быстро утихает, а опухоль проходит.  Заболевания десен лечат ополаскиванием ротовой полости огуречным соком трижды в день. От ревматизма и болезненных ощущений в ногах употребляют смесь огуречного и морковного соков. После продолжительной ходьбы хорошо снимают усталость в ступнях огуречные ванночки, приготовленные из кашицы больших перезревших огурцов.
691|mamanui|http://medavi.ru/user/43/|отвар из ягод крыжовника от гипертонии|http://medavi.ru/otvar_iz_iagod_kryzhovnika_ot_gipertonii/|Можно увеличить количество до 0,5 стакана 4 раза в день, чтобы был эффект.||2|Плоды крыжовника содержат почти 10% сахаров, среди которых в основном преобладает фруктоза, и одновременно в значительном количестве органических кислот (преимущественно лимонной и яблочной), аскорбиновой и фолиевой кислоты, витамина Е, каротина.  В ягодах крыжовника много меди, калия, железа, фтора, йода, цинка и марганца – эти компоненты улучшают обмен веществ, нормализуют гормональный фон и работу поджелудочной железы.  Крыжовник укрепляет хрупкие стенки кровеносных сосудов, а также стабилизирует артериальное давление – у гипертоников способствует его понижению, а у гипотоников – поднимает до нормы. В качестве профилактики его рекомендуют тем, кто страдает нарушением проницаемости капилляров, для предотвращения инсультов.  Отвар из ягод крыжовника от гипертонии  1 ст. ложку плодов кипятить 10 минут в 1 стакане воды. Остывший напиток принимать по ¼ стакана 4 раза в день на протяжении 4 недель.  Такое средство в старину знахари использовали, чтобы остановить кровотечение или ликвидировать кровоизлияние.  Ягоды крыжовника не рекомендуют принимать больным с язвенной болезнью желудка, 12-перстной кишки в период обострения, при колитах и энтеритах, сопровождающихся расстройствами кишечника.
